run,event_number,activated_veto,n_tracks,max_dangle,sum_hit_weight_density,sum_qdc
6237,10699738,True,3,0.0188588305256912,654,6.230000330135226
6237,11705963,True,3,0.0028289334320351,201,25.979999881237745
6237,12339935,True,3,0.0361371770570455,235,19.449999541044235
6237,12964037,True,3,0.0069152253848624,207,13.780000038444996
6237,13914925,True,3,0.0116282636368453,120,35.92999938316643
6237,20189371,True,3,0.0094295950421118,258,54.859999714419246
6237,21284004,True,3,0.0037719047210765,701,44.5899998024106
6237,28288304,True,3,0.0094298465861295,217,46.18000034987927
6237,33330468,True,3,0.0050292781797552,308,21.609999230131507
6237,43212544,True,3,0.0367712272878427,314,61.47999993339181
6237,47534294,True,3,0.0078582126056026,193,68.80000026151538
6237,55932562,True,3,0.0066007722856868,177,56.15999932587147
6237,64134988,True,3,0.0323661650211605,317,47.22000028192997
6237,67272893,True,3,0.010372801011995,259,28.92000047117472
6237,67612451,True,3,0.0047143799474272,495,52.71000178344548
6237,72868071,True,3,0.0298505929972352,195,38.00999985821545
6237,85921427,True,3,0.0210497579066433,201,54.2800003234297
6237,86749483,True,3,0.0326789137909623,1822,34.13999951258302
6237,88987234,True,3,0.0154002389794384,394,31.3099996894598
6237,89675368,True,3,0.0034575664032393,268,25.9200005736202
6237,9039683,True,3,0.0531088635196114,330,35.3499999307096
6237,92132611,True,3,0.0204278655142612,132,49.86000075563789
6237,95258486,True,3,0.0185440058857305,157,28.13999990746379
6237,96837612,True,3,0.0078580938182635,493,-5.629999997094274
6237,97222355,True,3,0.0132015765321567,166,32.95999978855252
6246,10316911,True,1,0.0,3758,113.46999854780734
6246,103527777,True,3,0.0169705584507266,393,64.55999982357025
6246,104746704,True,3,0.0078581621399544,187,35.15999989211559
6246,107775941,True,3,0.0640798574304757,375,74.92000041715801
6246,11506139,True,3,0.0201132221278051,351,46.36999938078225
6246,11992595,True,3,0.0128871936530444,209,40.42000004649162
6246,14593483,True,3,0.0106865562366189,174,43.88999960385263
6246,19473322,True,3,0.0050292692354605,351,41.93999984115362
6246,21060373,True,3,0.0430437866713358,258,35.57000087574124
6246,21383273,True,3,0.0194844048589291,228,40.60000083222985
6246,22998500,True,3,0.0132016782651241,278,39.99000034853816
6246,31351983,True,3,0.0066007722856866,535,38.64999864064157
6246,39702302,True,3,0.0028289107923692,1758,62.99999975785613
6246,4121561,True,3,0.0223161751349382,229,10.54999909363687
6246,4601815,True,3,0.0125729470067195,428,66.64999993890524
6246,41224976,True,3,0.0088009637771766,128,17.57000015489757
6246,45459450,True,3,0.0518278669893162,254,25.0799998305738
6246,47014332,True,3,0.0119435928425866,749,56.570000475272536
6246,48469802,True,3,0.0047149486817328,399,28.480000149458647
6246,48541862,True,3,0.0075436156625954,302,-5.4599993750453
6246,5885373,True,3,0.0012573207872098,1211,21.36999949626625
6246,52561256,True,3,0.0207448057955059,222,41.8300003297627
6246,53244890,True,3,0.0059722545617878,407,43.429999493062496
6246,55232793,True,3,0.0031432693586708,389,33.499999828636646
6246,6732115,True,3,0.0125730438960447,134,20.96999990940094
6246,67357715,True,3,0.0069151556956497,593,18.6500005107373
6246,68519468,True,3,0.1316138013118584,1046,8.360000284388661
6246,69601400,True,3,0.0909059403668517,742,80.52000045776367
6246,74010276,True,3,0.0282878684921578,172,21.659999147057533
6246,74629783,True,3,0.2877737213522462,718,49.75000020861626
6246,74837510,True,3,0.0094298372694451,355,70.79999998770654
6246,77028412,True,3,0.0053435887954317,816,-0.0900007169693708
6246,9984305,True,3,0.0144588762010021,389,108.25999972969294
6246,94311976,True,3,0.0072295727401718,195,30.309998765587807
6250,13565648,True,3,0.0072295548828846,507,79.30999964103103
6250,16011348,True,3,0.0273393457303078,348,57.39000018686056
6250,18658425,True,3,0.0100580356404575,244,48.749999759718776
6250,23512230,True,3,0.0072294863117214,162,40.96999973803759
6250,24557793,True,3,0.0141428311738193,291,59.84999972581864
6250,25671059,True,3,0.0069150600460762,484,5.539999041706324
6250,26014037,True,3,0.0282828234002046,250,55.32999978587032
6250,27573779,True,3,0.0298482205236667,600,66.94000051543117
6250,29744961,True,3,0.0483917808411962,387,51.91000010073185
